published,channel_title,channel_id,title,url,video_id,description,viewCount,likeCount,commentCount,duration
2025-09-21T12:01:45Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,Cloning Myself A Digital Mind,https://www.youtube.com/watch?v=z7ZL1uz08Vc,z7ZL1uz08Vc,,809,3,1,PT1M12S
2025-09-21T14:00:24Z,Masters of Scale,UCiemDAS1bXMBTx3jIIOukFg,Do I invest in growth or infrastructure first? Reid Hoffman & Kickstarter's Everette Taylor weigh in,https://www.youtube.com/watch?v=LAc53ryYfGw,LAc53ryYfGw,"How do you balance chasing growth with building the systems to support it? In our latest Strategy Session, Masters of Scale host Reid Hoffman and Kickstarter CEO Everette Taylor tackle a classic founder dilemma: when to double down on traction and when to invest in scalable operations. They share lessons from start-ups and billion-dollar companies alike — from blitzscaling in competitive markets to building a “minimum viable infrastructure” that protects customer experience as you grow.

📫 THE MASTERS OF SCALE NEWSLETTER
35,000+ read our free weekly newsletter packed with insights from the world’s most iconic business leaders. Sign up: https://hubs.la/Q01RPQH-0

🎧 LISTEN TO THE PODCAST
Apple Podcasts: https://mastersofscale.com/ApplePodcasts
Spotify: https://mastersofscale.com/Spotify

💻 LEARN MORE
Our website: https://mastersofscale.com

🚀 JOIN OUR COMMUNITY
LinkedIn: https://linkedin.com/showcase/11096326
Facebook: https://facebook.com/mastersofscale
Instagram: https://instagram.com/ …",77,1,0,PT4M
2025-09-21T16:01:08Z,Acquired,UCyFqFYfTW2VoIQKylJ04Rtw,Shopify CEO’s Favorite Videogame,https://www.youtube.com/watch?v=g_PhfMNk9ss,g_PhfMNk9ss,"Shopify CEO’s Favorite Videogame

#business #podcast #gaming #story 

Listen to the full ACQ2 episode 🎙️ How to Live in Everyone Else's Future (with Shopify CEO Tobi Lütke)",1616,40,0,PT44S
2025-09-21T19:00:38Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,AI Driven Context Building,https://www.youtube.com/watch?v=kL1tbYA6y9Y,kL1tbYA6y9Y,,148,3,0,PT1M24S
2025-09-21T19:24:07Z,Dwarkesh Patel,UCXl4i9dYBrFOabk0xGmbkRA,How Bismarck United Germany Without Overthrowing Anyone - Sarah Paine,https://www.youtube.com/watch?v=NXrncq0YiNc,NXrncq0YiNc,,329220,15286,355,PT1M40S
